act	let	0.75
portunus	palaemon	0.75
portunus	peneus	0.75
portunus	mysis	0.75
portunus	genus_squilla	0.75
portunus	orchestia	0.75
portunus	balanus	0.75
portunus	lepas	0.75
portunus	viverra	0.75
portunus	phyllostomus	0.75
portunus	genus_homo	0.75
portunus	cynocephalus	0.75
portunus	elephas	0.75
portunus	engraulis	0.75
portunus	lophius	0.75
portunus	anabas	0.75
portunus	esox	0.75
portunus	nymphaea	0.75
portunus	genus_orchis	0.75
portunus	elaeocarpus	0.75
portunus	haemodorum	0.75
portunus	ulmus	0.75
portunus	plantago	0.75
portunus	vitis	0.75
american_lobster	european_lobster	0.75
palinurus	astacus	0.75
palinurus	pagurus	0.75
palinurus	crangon	0.75
palinurus	palaemon	0.75
palinurus	peneus	0.75
palinurus	mysis	0.75
palinurus	genus_squilla	0.75
palinurus	orchestia	0.75
palinurus	balanus	0.75
palinurus	lepas	0.75
palinurus	viverra	0.75
palinurus	phyllostomus	0.75
palinurus	genus_homo	0.75
palinurus	cynocephalus	0.75
palinurus	elephas	0.75
palinurus	engraulis	0.75
palinurus	lophius	0.75
palinurus	anabas	0.75
palinurus	esox	0.75
palinurus	nymphaea	0.75
palinurus	genus_orchis	0.75
palinurus	elaeocarpus	0.75
palinurus	haemodorum	0.75
palinurus	ulmus	0.75
palinurus	plantago	0.75
palinurus	vitis	0.75
astacus	pagurus	0.75
astacus	crangon	0.75
astacus	palaemon	0.75
astacus	peneus	0.75
astacus	mysis	0.75
astacus	genus_squilla	0.75
astacus	orchestia	0.75
astacus	balanus	0.75
astacus	lepas	0.75
astacus	viverra	0.75
astacus	phyllostomus	0.75
astacus	genus_homo	0.75
astacus	cynocephalus	0.75
astacus	elephas	0.75
astacus	engraulis	0.75
astacus	lophius	0.75
astacus	anabas	0.75
astacus	esox	0.75
astacus	nymphaea	0.75
astacus	genus_orchis	0.75
astacus	elaeocarpus	0.75
astacus	haemodorum	0.75
astacus	ulmus	0.75
astacus	plantago	0.75
astacus	vitis	0.75
pagurus	crangon	0.75
pagurus	palaemon	0.75
pagurus	peneus	0.75
pagurus	mysis	0.75
pagurus	genus_squilla	0.75
pagurus	orchestia	0.75
pagurus	balanus	0.75
pagurus	lepas	0.75
pagurus	viverra	0.75
pagurus	phyllostomus	0.75
pagurus	genus_homo	0.75
pagurus	cynocephalus	0.75
pagurus	elephas	0.75
pagurus	engraulis	0.75
pagurus	lophius	0.75
pagurus	anabas	0.75
pagurus	esox	0.75
pagurus	nymphaea	0.75
pagurus	genus_orchis	0.75
pagurus	elaeocarpus	0.75
pagurus	haemodorum	0.75
pagurus	ulmus	0.75
pagurus	plantago	0.75
pagurus	vitis	0.75
crangon	palaemon	0.75
crangon	peneus	0.75
crangon	mysis	0.75
crangon	genus_squilla	0.75
crangon	orchestia	0.75
crangon	balanus	0.75
crangon	lepas	0.75
crangon	viverra	0.75
crangon	phyllostomus	0.75
crangon	genus_homo	0.75
crangon	cynocephalus	0.75
crangon	elephas	0.75
crangon	engraulis	0.75
crangon	lophius	0.75
crangon	anabas	0.75
crangon	esox	0.75
crangon	nymphaea	0.75
crangon	genus_orchis	0.75
crangon	elaeocarpus	0.75
crangon	haemodorum	0.75
crangon	ulmus	0.75
crangon	plantago	0.75
crangon	vitis	0.75
palaemon	peneus	0.75
palaemon	mysis	0.75
palaemon	genus_squilla	0.75
palaemon	orchestia	0.75
palaemon	balanus	0.75
palaemon	lepas	0.75
palaemon	viverra	0.75
palaemon	phyllostomus	0.75
palaemon	genus_homo	0.75
palaemon	cynocephalus	0.75
palaemon	elephas	0.75
palaemon	engraulis	0.75
palaemon	lophius	0.75
palaemon	anabas	0.75
palaemon	esox	0.75
palaemon	nymphaea	0.75
palaemon	genus_orchis	0.75
palaemon	elaeocarpus	0.75
palaemon	haemodorum	0.75
palaemon	ulmus	0.75
palaemon	plantago	0.75
palaemon	vitis	0.75
peneus	mysis	0.75
peneus	genus_squilla	0.75
peneus	orchestia	0.75
peneus	balanus	0.75
peneus	lepas	0.75
peneus	viverra	0.75
peneus	phyllostomus	0.75
peneus	genus_homo	0.75
peneus	cynocephalus	0.75
peneus	elephas	0.75
peneus	engraulis	0.75
peneus	lophius	0.75
peneus	anabas	0.75
peneus	esox	0.75
peneus	nymphaea	0.75
peneus	genus_orchis	0.75
peneus	elaeocarpus	0.75
peneus	haemodorum	0.75
peneus	ulmus	0.75
peneus	plantago	0.75
peneus	vitis	0.75
mysis	genus_squilla	0.75
mysis	orchestia	0.75
mysis	balanus	0.75
mysis	lepas	0.75
mysis	viverra	0.75
mysis	phyllostomus	0.75
mysis	genus_homo	0.75
mysis	cynocephalus	0.75
mysis	elephas	0.75
mysis	engraulis	0.75
mysis	lophius	0.75
mysis	anabas	0.75
mysis	esox	0.75
mysis	nymphaea	0.75
mysis	genus_orchis	0.75
mysis	elaeocarpus	0.75
mysis	haemodorum	0.75
mysis	ulmus	0.75
mysis	plantago	0.75
mysis	vitis	0.75
genus_squilla	orchestia	0.75
genus_squilla	balanus	0.75
genus_squilla	lepas	0.75
genus_squilla	viverra	0.75
genus_squilla	phyllostomus	0.75
genus_squilla	genus_homo	0.75
genus_squilla	cynocephalus	0.75
genus_squilla	elephas	0.75
genus_squilla	engraulis	0.75
genus_squilla	lophius	0.75
genus_squilla	anabas	0.75
genus_squilla	esox	0.75
genus_squilla	nymphaea	0.75
genus_squilla	genus_orchis	0.75
genus_squilla	elaeocarpus	0.75
genus_squilla	haemodorum	0.75
genus_squilla	ulmus	0.75
genus_squilla	plantago	0.75
genus_squilla	vitis	0.75
orchestia	balanus	0.75
orchestia	lepas	0.75
orchestia	viverra	0.75
orchestia	phyllostomus	0.75
orchestia	genus_homo	0.75
orchestia	cynocephalus	0.75
orchestia	elephas	0.75
orchestia	engraulis	0.75
orchestia	lophius	0.75
orchestia	anabas	0.75
orchestia	esox	0.75
orchestia	nymphaea	0.75
orchestia	genus_orchis	0.75
orchestia	elaeocarpus	0.75
orchestia	haemodorum	0.75
orchestia	ulmus	0.75
orchestia	plantago	0.75
orchestia	vitis	0.75
balanus	lepas	0.75
balanus	viverra	0.75
balanus	phyllostomus	0.75
balanus	genus_homo	0.75
balanus	cynocephalus	0.75
balanus	elephas	0.75
balanus	engraulis	0.75
balanus	lophius	0.75
balanus	anabas	0.75
balanus	esox	0.75
balanus	nymphaea	0.75
balanus	genus_orchis	0.75
balanus	elaeocarpus	0.75
balanus	haemodorum	0.75
balanus	ulmus	0.75
balanus	plantago	0.75
balanus	vitis	0.75
lepas	viverra	0.75
lepas	phyllostomus	0.75
lepas	genus_homo	0.75
lepas	cynocephalus	0.75
lepas	elephas	0.75
lepas	engraulis	0.75
lepas	lophius	0.75
lepas	anabas	0.75
lepas	esox	0.75
lepas	nymphaea	0.75
lepas	genus_orchis	0.75
lepas	elaeocarpus	0.75
lepas	haemodorum	0.75
lepas	ulmus	0.75
lepas	plantago	0.75
lepas	vitis	0.75
piping_plover	mountain_maple	0.7272727272727273
black_turnstone	pacific_sardine	0.7692307692307693
black_turnstone	yellowfin_croaker	0.7272727272727273
black_turnstone	sand_sole	0.8333333333333334
black_turnstone	salt_rush	0.7272727272727273
black_turnstone	california_poppy	0.8
spotted_sandpiper	virginia_deer	0.75
woodcock	dowitcher	0.7272727272727273
himantopus	cladorhyncus	0.8888888888888888
stilt	stilt	0.7058823529411765
auk	murre	0.8333333333333334
eschrichtius	trichechus	0.75
eschrichtius	genus_welwitschia	0.75
eschrichtius	sciadopitys	0.75
eschrichtius	sparganium	0.75
eschrichtius	clethra	0.75
eschrichtius	lycopodium	0.75
eschrichtius	selaginella	0.75
trichechus	genus_welwitschia	0.75
trichechus	sciadopitys	0.75
trichechus	sparganium	0.75
trichechus	clethra	0.75
trichechus	lycopodium	0.75
trichechus	selaginella	0.75
guadalupe_fur_seal	alaska_fur_seal	0.7272727272727273
south_american_sea_lion	argentina	0.75
south_american_sea_lion	tierra_del_fuego	0.75
atlantic_walrus	snakeblenny	0.8
boarhound	plott_hound	0.7142857142857143
smooth-haired_fox_terrier	wire-haired_fox_terrier	0.75
flat-coated_retriever	curly-coated_retriever	0.7692307692307693
watchdog	housedog	0.75
greater_swiss_mountain_dog	appenzeller	0.75
guide_dog	seeing_eye_dog	0.8
malamute	siberian_husky	0.7272727272727273
coyote	whitebark_pine	0.7272727272727273
reynard	bruin	0.9523809523809523
black_fox	silver_fox	0.7142857142857143
liger	tiglon	1.0
ursidae	tapiridae	0.75
viverra	phyllostomus	0.75
viverra	genus_homo	0.75
viverra	cynocephalus	0.75
viverra	elephas	0.75
viverra	engraulis	0.75
viverra	lophius	0.75
viverra	anabas	0.75
viverra	esox	0.75
viverra	nymphaea	0.75
viverra	genus_orchis	0.75
viverra	elaeocarpus	0.75
viverra	haemodorum	0.75
viverra	ulmus	0.75
viverra	plantago	0.75
viverra	vitis	0.75
large_civet	small_civet	0.8888888888888888
phyllostomidae	rhinolophidae	0.75
phyllostomus	genus_homo	0.75
phyllostomus	cynocephalus	0.75
phyllostomus	elephas	0.75
phyllostomus	engraulis	0.75
phyllostomus	lophius	0.75
phyllostomus	anabas	0.75
phyllostomus	esox	0.75
phyllostomus	nymphaea	0.75
phyllostomus	genus_orchis	0.75
phyllostomus	elaeocarpus	0.75
phyllostomus	haemodorum	0.75
phyllostomus	ulmus	0.75
phyllostomus	plantago	0.75
phyllostomus	vitis	0.75
rhinolophidae	hipposideridae	0.75
little_brown_bat	american_red_elder	0.7272727272727273
prey	game	0.75
webfoot	webbed_foot	0.8
zygodactyl_foot	heterodactyl_foot	1.0
zygodactyl_foot	heterodactyl	0.8
zygodactyl_foot	zygodactyl	0.8
heterodactyl_foot	heterodactyl	0.8
heterodactyl_foot	zygodactyl	0.8
panorpidae	bittacidae	0.8
collembola	protura	0.75
mexican_bean_beetle	oriental_beetle	0.75
melolonthidae	cetoniidae	1.0
dutch-elm_beetle	dutch_elm_fungus	0.9090909090909091
body_louse	crab_louse	0.7272727272727273
ctenocephalus	comatulidae	0.75
ctenocephalus	comatula	0.75
human_botfly	giant_cockroach	0.75
hymenoptera	neuroptera	0.75
giant_hornet	king_devil	0.7272727272727273
chalcididae	sialidae	0.75
rhinotermitidae	osmundaceae	0.75
orthopterous_insect	homopterous_insect	0.7142857142857143
leaf_bug	whitefly	0.7272727272727273
adelges	phylloxera	0.8
leafhopper	treehopper	0.7692307692307693
lycaenid	copper	0.7272727272727273
catacala	chorizagrotis	0.75
underwing	red_underwing	0.7692307692307693
spodoptera_exigua	spodoptera_frugiperda	0.75
spodoptera_frugiperda	hyphantria_cunea	0.75
manduca_sexta	manduca_quinquemaculata	0.75
tobacco_hornworm	tomato_hornworm	0.7777777777777778
pernyi_moth	tussah	0.8
hyphantria_cunea	loxostege_similalis	0.75
comatulidae	comatula	0.75
european_hare	jackrabbit	0.8
european_hare	polar_hare	0.8
jackrabbit	polar_hare	0.8
micromyx	apodemus	0.75
micromyx	reithrodontomys	0.75
field_mouse	european_wood_mouse	0.7058823529411765
reithrodontomys	peromyscus	0.75
cactus_mouse	texas_storksbill	0.7142857142857143
meadow_vole	meadow_jumping_mouse	0.7142857142857143
meadow_vole	american_red_squirrel	0.7272727272727273
meadow_jumping_mouse	new_world_least_weasel	0.7272727272727273
western_grey_squirrel	rock_squirrel	0.7058823529411765
american_red_squirrel	new_world_least_weasel	0.75
american_red_squirrel	creeping_juniper	0.7272727272727273
tamias	mountain_spleenwort	0.75
glaucomys	american_flying_squirrel	1.0
glaucomys	petauristidae	0.75
american_flying_squirrel	petauristidae	0.75
ungulata	unguiculata	0.8235294117647058
filly	colt	0.8
stallion	ram	0.75
dun	dun	0.7272727272727273
sir_barton	gallant_fox	0.8
sir_barton	omaha	0.8
sir_barton	war_admiral	0.8
sir_barton	whirlaway	0.8
sir_barton	count_fleet	0.8
sir_barton	assault	0.8
sir_barton	citation	0.8
sir_barton	secretariat	0.8
sir_barton	seattle_slew	0.8
sir_barton	affirmed	0.8
gallant_fox	omaha	0.8
gallant_fox	war_admiral	0.8
gallant_fox	whirlaway	0.8
gallant_fox	count_fleet	0.8
gallant_fox	assault	0.8
gallant_fox	citation	0.8
gallant_fox	secretariat	0.8
gallant_fox	seattle_slew	0.8
gallant_fox	affirmed	0.8
omaha	war_admiral	0.8
omaha	whirlaway	0.8
omaha	count_fleet	0.8
omaha	assault	0.8
omaha	citation	0.8
omaha	secretariat	0.8
omaha	seattle_slew	0.8
omaha	affirmed	0.8
war_admiral	whirlaway	0.8
war_admiral	count_fleet	0.8
war_admiral	assault	0.8
war_admiral	citation	0.8
war_admiral	secretariat	0.8
war_admiral	seattle_slew	0.8
war_admiral	affirmed	0.8
whirlaway	count_fleet	0.8
whirlaway	assault	0.8
whirlaway	citation	0.8
whirlaway	secretariat	0.8
whirlaway	seattle_slew	0.8
whirlaway	affirmed	0.8
count_fleet	assault	0.8
count_fleet	citation	0.8
count_fleet	secretariat	0.8
count_fleet	seattle_slew	0.8
count_fleet	affirmed	0.8
assault	citation	0.8
assault	secretariat	0.8
assault	seattle_slew	0.8
assault	affirmed	0.8
citation	secretariat	0.8
citation	seattle_slew	0.8
citation	affirmed	0.8
secretariat	seattle_slew	0.8
secretariat	affirmed	0.8
seattle_slew	affirmed	0.8
two-year-old_horse	three-year-old_horse	0.75
stalking-horse	stalking-horse	0.8
bay	bay	0.7272727272727273
sorrel	tawny	0.9090909090909091
mule	hinny	0.9230769230769231
rumen	reticulum	0.75
rumen	psalterium	0.75
rumen	abomasum	0.75
reticulum	psalterium	0.75
reticulum	abomasum	0.75
psalterium	abomasum	0.75
domestic_sheep	domestic_goat	0.7142857142857143
madoqua	dik-dik	0.7142857142857143
pricket	brocket	0.8888888888888888
hart	hind	0.8
new_world_least_weasel	northeast	0.75
new_world_least_weasel	connecticut	0.75
lutrinae	mephitinae	0.75
lutrinae	melinae	0.75
lutra	taxidea	0.8
mephitinae	melinae	0.75
mephitis	meles	0.8
hooded_skunk	poison_milkweed	0.7272727272727273
taxidea	meles	0.8
mickey_mouse	donald_duck	0.875
three-toed_sloth	two-toed_sloth	0.8
pectoral_fin	pelvic_fin	0.7272727272727273
homocercal_fin	homocercal	0.8
genus_homo	cynocephalus	0.75
genus_homo	elephas	0.75
genus_homo	engraulis	0.75
genus_homo	lophius	0.75
genus_homo	anabas	0.75
genus_homo	esox	0.75
genus_homo	nymphaea	0.75
genus_homo	genus_orchis	0.75
genus_homo	elaeocarpus	0.75
genus_homo	haemodorum	0.75
genus_homo	ulmus	0.75
genus_homo	plantago	0.75
genus_homo	vitis	0.75
australopithecus_africanus	australopithecus_robustus	0.75
australopithecus_boisei	australopithecus_robustus	0.75
dryopithecus	pennisetum	0.75
tamarin	titi	0.7777777777777778
spider_monkey	kinkajou	0.7058823529411765
tarsius	albula	0.8
cynocephalus	elephas	0.75
cynocephalus	engraulis	0.75
cynocephalus	lophius	0.75
cynocephalus	anabas	0.75
cynocephalus	esox	0.75
cynocephalus	nymphaea	0.75
cynocephalus	genus_orchis	0.75
cynocephalus	elaeocarpus	0.75
cynocephalus	haemodorum	0.75
cynocephalus	ulmus	0.75
cynocephalus	plantago	0.75
cynocephalus	vitis	0.75
elephas	engraulis	0.75
elephas	lophius	0.75
elephas	anabas	0.75
elephas	esox	0.75
elephas	nymphaea	0.75
elephas	genus_orchis	0.75
elephas	elaeocarpus	0.75
elephas	haemodorum	0.75
elephas	ulmus	0.75
elephas	plantago	0.75
elephas	vitis	0.75
bassariscidae	katsuwonidae	0.7272727272727273
bassariscidae	genus_lobelia	0.7272727272727273
bassariscidae	martyniaceae	0.8
food_fish	fish	0.75
horned_pout	brown_bullhead	0.8
horned_pout	chain_pickerel	0.7272727272727273
horned_pout	spanish_needles	0.7272727272727273
horned_pout	eastern_cottonwood	0.7272727272727273
gadidae	blanquillo	0.7272727272727273
haddock	common_mackerel	0.7272727272727273
pollack	common_mackerel	0.7142857142857143
silver_hake	common_american_shad	0.8
anguillidae	common_eel	1.0
herring	pacific_herring	0.7692307692307693
herring	common_mackerel	0.7142857142857143
herring	halibut	0.7142857142857143
pacific_herring	lingcod	0.7272727272727273
pacific_herring	common_mackerel	0.7272727272727273
pacific_herring	greenling	0.8888888888888888
pacific_herring	halibut	0.7272727272727273
pacific_sardine	sand_dab	0.7142857142857143
pacific_sardine	sand_sole	0.7692307692307693
pacific_sardine	california_poppy	0.7272727272727273
engraulis	lophius	0.75
engraulis	anabas	0.75
engraulis	esox	0.75
engraulis	nymphaea	0.75
engraulis	genus_orchis	0.75
engraulis	elaeocarpus	0.75
engraulis	haemodorum	0.75
engraulis	ulmus	0.75
engraulis	plantago	0.75
engraulis	vitis	0.75
blackfish	redfish	0.75
atlantic_salmon	snakeblenny	0.7272727272727273
australian_arowana	australian_bonytongue	1.0
lophius	anabas	0.75
lophius	esox	0.75
lophius	nymphaea	0.75
lophius	genus_orchis	0.75
lophius	elaeocarpus	0.75
lophius	haemodorum	0.75
lophius	ulmus	0.75
lophius	plantago	0.75
lophius	vitis	0.75
timucu	belted_sandfish	0.9090909090909091
lingcod	greenling	0.8
percoid_fish	perch	0.8333333333333334
anabas	esox	0.75
anabas	nymphaea	0.75
anabas	genus_orchis	0.75
anabas	elaeocarpus	0.75
anabas	haemodorum	0.75
anabas	ulmus	0.75
anabas	plantago	0.75
anabas	vitis	0.75
esox	nymphaea	0.75
esox	genus_orchis	0.75
esox	elaeocarpus	0.75
esox	haemodorum	0.75
esox	ulmus	0.75
esox	plantago	0.75
esox	vitis	0.75
crappie	crappie	0.8571428571428571
morone	atherinidae	0.7272727272727273
surfperch	sand_dab	0.8
carangid_fish	carangid	0.75
crevalle_jack	yellow_jack	1.0
blanquillo	scombridae	0.75
tetra	goatfish	0.7272727272727273
schoolmaster	skipjack	0.7142857142857143
red_porgy	rosefish	0.7142857142857143
maigre	plaice	0.8888888888888888
yellowfin_croaker	vermillion_rockfish	0.8333333333333334
yellowfin_croaker	red_rockfish	0.9090909090909091
yellowfin_croaker	sand_sole	0.7272727272727273
yellowfin_croaker	salt_rush	0.8
yellowfin_croaker	california_poppy	0.8888888888888888
whiting	sea_trout	0.8571428571428571
silver_whiting	spotted_weakfish	0.75
hogfish	sea_raven	0.75
tautog	red_rockfish	0.7142857142857143
vermillion_rockfish	red_rockfish	0.7692307692307693
vermillion_rockfish	california_poppy	0.7272727272727273
red_rockfish	salt_rush	0.7272727272727273
red_rockfish	california_poppy	0.8
greenling	halibut	0.8
triglinae	peristediinae	0.7058823529411765
plaice	american_plaice	0.75
yellowtail_flounder	yellowtail_flounder	0.8888888888888888
atlantic_halibut	lake_mead	0.75
southern_flounder	plains_lemon_monarda	0.75
southern_flounder	robert_e_lee's_birthday	0.75
southern_flounder	jefferson_davis'_birthday	0.75
sand_dab	california_poppy	0.7272727272727273
turbot	plaice	0.75
turbot	turbot	0.75
sand_sole	salt_rush	0.7272727272727273
sand_sole	california_poppy	0.8
ace	eight-spot	0.75
ace	nine-spot	0.75
ace	seven-spot	0.75
ace	ten-spot	0.75
acebutolol	atenolol	0.8421052631578947
acebutolol	pindolol	0.8888888888888888
acetanilide	acetophenetidin	1.0
acetanilide	aminopyrine	0.7692307692307693
acetophenetidin	aminopyrine	0.7692307692307693
acoustic_delay_line	electromagnetic_delay_line	0.8571428571428571
acoustic_guitar	electric_guitar	0.8888888888888888
actifed	dimetapp	1.0
active_matrix_screen	passive_matrix_display	0.8333333333333334
aerial_torpedo	submarine_torpedo	0.75
air_transportation_system	public_transit	0.7272727272727273
alkylating_agent	floxuridine	0.7272727272727273
alkylating_agent	periwinkle_plant_derivative	1.0
alto_relievo	bas_relief	0.7142857142857143
amati	guarnerius	0.7272727272727273
american_organ	harmonium	0.7692307692307693
american_stock_exchange	new_york_stock_exchange	1.0
aminopyrine	sodium_salicylate	0.7272727272727273
amphetamine_sulfate	analeptic	0.7142857142857143
amphibian	seaplane	0.8888888888888888
anastigmat	anastigmatic	0.8
and_circuit	or_circuit	0.9090909090909091
ankle_brace	knee_brace	0.75
anode	cathode	0.8888888888888888
armband	armlet	0.8
arm_guard	hip_pad	0.7142857142857143
armilla	wristlet	0.7272727272727273
arnica	arnica	0.75
astronomical_telescope	optical_telescope	0.75
atenolol	pindolol	0.8421052631578947
atomic_pile	thermonuclear_reactor	0.8571428571428571
auschwitz	belsen	0.7368421052631579
auschwitz	buchenwald	0.7368421052631579
aztreonam	kanamycin	0.8
b-52	pentagon	0.75
backup	dump	0.7142857142857143
balldress	cocktail_dress	0.75
balldress	dress_blues	0.75
bar	strip	0.75
baritone	bass_horn	0.8888888888888888
barouche	buckboard	0.8888888888888888
barouche	droshky	0.8888888888888888
barouche	four-wheeler	0.75
barouche	post_chaise	0.8888888888888888
baseball	baseball_equipment	0.75
baseball	billiard_ball	0.75
baseball	cricket_ball	0.75
baseball	lacrosse_ball	0.75
baseball	pool_ball	0.75
baseball	softball	0.75
basketball	rugby_ball	0.7272727272727273
basketball	soccer_ball	0.8
basketball	volleyball	0.8
basketball_equipment	cricket_equipment	0.8
basketball_equipment	croquet_equipment	0.8
basketball_equipment	golf_equipment	0.8
bass_horn	woodwind	0.75
bed	garden	0.75
bedroom_furniture	office_furniture	0.75
beer_mug	coffee_mug	0.75
belsen	buchenwald	0.8
bench	sofa	0.75
benjamin_franklin_bridge	delaware_memorial_bridge	1.0
benjamin_franklin_bridge	ponte_25_de_abril	0.7272727272727273
benjamin_franklin_bridge	walt_whitman_bridge	1.0
benzocaine	butacaine	0.7142857142857143
bezel	hand_ax	0.75
bezel	scythe	0.75
bicorn	tricorn	0.8571428571428571
bicycle	tricycle	0.7692307692307693
bikini	maillot	0.75
billiard_ball	cricket_ball	0.75
billiard_ball	lacrosse_ball	0.75
billiard_ball	pool_ball	0.75
billiard_ball	softball	0.75
black	white	0.75
boiling_water_reactor	pressurized_water_reactor	1.0
boiling_water_reactor	water-cooled_reactor	0.7272727272727273
boxcar	coal_car	0.7272727272727273
box_wrench	hook_wrench	0.7142857142857143
brace_wrench	dog_wrench	0.7692307692307693
brake_pedal	hydraulic_brake	0.8571428571428571
brassard	breastplate	0.75
brassard	cuisse	0.75
brassard	epauliere	0.75
brassard	gorget	0.75
brassard	helmet	0.75
brassard	knee_piece	0.75
brassard	nosepiece	0.75
brassard	solleret	0.75
brassie	spoon	0.7692307692307693
breastplate	cuisse	0.75
breastplate	epauliere	0.75
breastplate	gorget	0.75
breastplate	helmet	0.75
breastplate	knee_piece	0.75
breastplate	nosepiece	0.75
breastplate	solleret	0.75
broad_gauge	narrow_gauge	0.8571428571428571
broad_gauge	standard_gauge	0.9230769230769231
brompheniramine_maleate	cyproheptadine	0.7058823529411765
bronx-whitestone_bridge	brooklyn_bridge	1.0
bronx-whitestone_bridge	george_washington_bridge	0.75
bronze_medal	gold_medal	0.8
bronze_medal	silver_medal	0.8
brooch	stickpin	0.75
brooklyn_bridge	george_washington_bridge	0.75
buckboard	droshky	1.0
buckboard	post_chaise	0.8
buckboard	stanhope	0.7142857142857143
butt	cigarette_butt	0.7142857142857143
butt	tun	0.7272727272727273
butt_joint	lap_joint	0.7142857142857143
cab	gig	1.0
cabin_class	first_class	0.7692307692307693
caff	bobby	0.75
camera_lens	telephoto_lens	0.75
candlepin	duckpin	0.7272727272727273
capote	capote	0.8
cargo_ship	oil_tanker	0.7272727272727273
carriage	horse-drawn_vehicle	0.8
cartridge	shell	0.8235294117647058
case	pillow_sham	0.9090909090909091
caster	saltshaker	0.7272727272727273
cavalier_hat	cowboy_hat	0.7272727272727273
cefotaxime	ceftriaxone	0.8461538461538461
celecoxib	rofecoxib	0.9166666666666666
celecoxib	valdecoxib	0.9166666666666666
centigrade_thermometer	fahrenheit_thermometer	0.75
cerivastatin	lovastatin	0.8888888888888888
cerivastatin	pravastatin	0.8421052631578947
chain_stitch	crochet_stitch	0.7777777777777778
charcoal	charcoal	0.8333333333333334
charm	hoodoo	0.8
chartres_cathedral	chartres	0.8
cheesecloth	hopsacking	0.7272727272727273
chessboard	chess_set	0.7272727272727273
chest_protector	elbow_pad	0.7777777777777778
chest_protector	hip_pad	0.8235294117647058
chest_protector	knee_pad	0.8888888888888888
chest_protector	thigh_pad	0.8235294117647058
chest_protector	wrist_pad	0.875
chiffon	mousseline_de_sole	0.75
chiffon	satin	0.75
china	chinaware	0.7272727272727273
chinchilla	viyella	0.7272727272727273
chlorothiazide	hydrochlorothiazide	0.7368421052631579
chlorothiazide	indapamide	0.75
chlorothiazide	trichlormethiazide	0.7058823529411765
choir_loft	organ_loft	0.75
ciderpress	winepress	0.8
cigar_butt	cigarette_butt	0.8
circlet	headband	0.8
circuit	resistor	0.7272727272727273
city_hall	courthouse	0.7272727272727273
city_hall	town_hall	0.8333333333333334
clarence	post_chaise	0.7272727272727273
clark_cell	standard_cell	0.7692307692307693
clipper	schooner	0.7272727272727273
clout_nail	hobnail	0.75
clozapine	molindone	0.7058823529411765
club	diamond	0.7142857142857143
club	spade	0.7142857142857143
coal_car	flatcar	0.7272727272727273
coal_car	gondola_car	0.8333333333333334
coal_mine	copper_mine	0.75
coal_mine	sulphur_mine	0.75
coatdress	shirtdress	0.7692307692307693
cocktail_dress	dress_blues	0.75
columbia_university	cornell_university	0.75
columbia_university	bronx	0.75
columbia_university	brooklyn	0.75
columbia_university	queens	0.75
columbia_university	staten_island	0.75
columbia_university	rochester	0.75
columbia_university	syracuse	0.75
columbia_university	utica	0.75
comber	comber	0.8333333333333334
common_ax	fireman's_ax	0.8888888888888888
compass_saw	keyhole_saw	0.7142857142857143
computer_network	node	0.75
cone_clutch	disk_clutch	0.8
cooking_utensil	crucible	0.7272727272727273
copper_mine	sulphur_mine	0.75
corner_pocket	side_pocket	0.75
cotton_flannel	lint	0.7692307692307693
courthouse	town_hall	0.7272727272727273
cowbell	sheep_bell	0.7142857142857143
cribbage_board	pegboard	0.7692307692307693
cricket_ball	cricket_bat	0.75
cricket_ball	lacrosse_ball	0.75
cricket_ball	pool_ball	0.75
cricket_ball	softball	0.75
cricket_equipment	croquet_equipment	0.8
cricket_equipment	golf_equipment	0.8
croquet_equipment	golf_equipment	0.8
croquet_mallet	polo_mallet	0.8
crossbench	crossbencher	0.7777777777777778
cryometer	pyrometer	0.8
cryostat	pyrostat	0.75
cryostat	superconducting_supercollider	0.75
cuisse	epauliere	0.75
cuisse	gorget	0.75
cuisse	helmet	0.75
cuisse	knee_piece	0.75
cuisse	nosepiece	0.75
cuisse	solleret	0.75
cuisse	tuille	0.8888888888888888
curb_roof	mansard	0.8
cyclopropane	ethyl_chloride	0.7142857142857143
cyclostyle	cyclostyle	0.75
cytotoxic_drug	cytotoxin	0.75
daybook	diary	0.75
death_mask	life_mask	0.8
deck	dime_bag	0.7692307692307693
dedicated_file_server	non-dedicated_file_server	0.8333333333333334
delavirdine	nevirapine	0.9090909090909091
delaware_memorial_bridge	ponte_25_de_abril	0.7272727272727273
delaware_memorial_bridge	walt_whitman_bridge	1.0
demulen	enovid	0.7272727272727273
demulen	loestrin	0.7272727272727273
demulen	lo/ovral	0.7272727272727273
demulen	modicon	0.7272727272727273
demulen	norinyl	0.7272727272727273
demulen	norlestrin	0.7272727272727273
demulen	nor-q-d	0.8
demulen	ovocon	0.7272727272727273
demulen	ovral	0.7272727272727273
demulen	ovrette	0.8
densimeter	hydrometer	0.7692307692307693
detector	amplitude_modulation	0.7272727272727273
detector	frequency_modulation	0.7272727272727273
deuce	trey	0.7142857142857143
diamond	heart	0.7142857142857143
diazoxide	minoxidil	0.875
dideoxycytosine	dideoxyinosine	1.0
dideoxycytosine	non-nucleoside_reverse_transcriptase_inhibitor	0.8
dideoxycytosine	nucleoside_reverse_transcriptase_inhibitor	0.8
dideoxycytosine	protease_inhibitor	0.8
